feminist,n, 女权主义者,'femənɪst,feminist&type=1,"[{'sContent': 'She’s been an outspoken feminist for over twenty years.', 'sCn': '20多年来，她一直是个直言不讳的女权主义者。'}]"
aesthetic,adj, 审美的， 美学的； 美的， 艺术的,es'θetɪk,aesthetic&type=1,"[{'sContent': 'From an esthetic point of view, it’s a nice design.', 'sCn': '从美学角度看，这是个不错的设计。'}, {'sContent': 'a work of great aesthetic appeal', 'sCn': '极富美之神韵的作品'}]"
backup,n,后援，增援；,'bækʌp,backup&type=1,"[{'sContent': 'There is no emergency back-up immediately available.', 'sCn': '没有立即就能获得的后备。'}]"
arithmetic,n, 算术,ə'rɪθmətɪk,arithmetic&type=1,"[{'sContent': '...teaching the basics of reading, writing and arithmetic.', 'sCn': '…教授读、写、算的基本知识。'}]"
hardy,adj, 强壮的； 耐寒的； 能吃苦耐劳的,'hɑːrdi,hardy&type=1,"[{'sContent': 'hardy mountain goats', 'sCn': '能适应恶劣环境的石山羊'}]"
caption,n,说明文字；标题；字幕,'kæpʃn,caption&type=1,"[{'sContent': 'The local paper featured me standing on a stepladder with a caption, ""Wendy climbs the ladder to success.""', 'sCn': '当地的报纸刊登了一幅我站在活梯上的特写，下面写着：“温迪登上了成功之梯。”'}]"
mismanage,vt, 对…管理不当， 处理不当,ˌmɪs'mænɪdʒ,mismanage&type=1,"[{'sContent': 'The nation’s finances had been badly mismanaged.', 'sCn': '国家的金融管理非常混乱。'}]"
carbohydrate,n, 碳水化合物,ˌkɑːrbou'haɪdreɪt,carbohydrate&type=1,"[{'sContent': 'You should not have too much carbohydrate in your diet.', 'sContent_eng': 'You should not have too much <b>carbohydrate</b> in your diet.', 'sSpeech': 'You+should+not+have+too+much+carbohydrate+in+your+diet.&le=eng', 'sCn': '你日常饮食中不该有过多碳水化合物。'}, {'sContent': 'Around one third of our meals should be based on carbohydrate, with roughly one half of these grains being whole.', 'sContent_eng': 'Around one third of our meals should be based on <b>carbohydrate</b>, with roughly one half of these grains being whole.', 'sSpeech': 'Around+one+third+of+our+meals+should+be+based+on+carbohydrate%2C+with+roughly+one+half+of+these+grains+being+whole.&le=eng', 'sCn': '我们每餐食物应当差不多有三分之一是碳水化合物，大概有一半谷物食品为全麦的。'}, {'sContent': 'There have been no studies of the effects of a low carbohydrate diet on pregnancy, so its effect on the fetus, if any, are unknown.', 'sContent_eng': 'There have been no studies of the effects of a low <b>carbohydrate</b> diet on pregnancy, so its effect on the fetus, if any, are unknown.', 'sSpeech': 'There+have+been+no+studies+of+the+effects+of+a+low+carbohydrate+diet+on+pregnancy%2C+so+its+effect+on+the+fetus%2C+if+any%2C+are+unknown.&le=eng', 'sCn': '目前为止还没有关于怀孕时低碳水化合物饮食影响的研究，因此如果对胎儿有什么影响也是不知道的。'}]"
subconscious,adj, 下意识的， 潜意识的,ˌsʌb'kɑːnʃəs,subconscious&type=1,"[{'sContent': 'a subconscious fear of failure', 'sCn': '对失败下意识的恐惧'}]"
eject,v, 逐出， 驱赶； 喷出， 喷射； 弹出,i'dʒekt,eject&type=1,"[{'sContent': 'Two engines cut out and the plane started to eject fuel as it lost height.', 'sCn': '两个发动机突然熄火，飞机在下降的同时开始喷出燃料。'}]"
meteorologist,n, 气象学者,ˌmiːtiə'rɑːlədʒɪst,meteorologist&type=1,"[{'sContent': 'But meteorologist David Beachler from the National Weather Service says not to worry.', 'sContent_eng': 'But <b>meteorologist</b> David Beachler from the National Weather Service says not to worry.', 'sSpeech': 'But+meteorologist+David+Beachler+from+the+National+Weather+Service+says+not+to+worry.&le=eng', 'sCn': '但是国家气象局的气象专家大卫·贝赤勒表示并不需要担心。'}, {'sContent': 'Suppose every sensor gives perfectly accurate readings of temperature, pressure, humidity, and any other quantity a meteorologist would want.', 'sContent_eng': 'Suppose every sensor gives perfectly accurate readings of temperature, pressure, humidity, and any other quantity a <b>meteorologist</b> would want.', 'sSpeech': 'Suppose+every+sensor+gives+perfectly+accurate+readings+of+temperature%2C+pressure%2C+humidity%2C+and+any+other+quantity+a+meteorologist+would+want.&le=eng', 'sCn': '再假定每个传感器都极极端准确地读出了温度、气压、温度和气象学家需要的任何其他数据。'}, {'sContent': 'The son of an immigrant carworker in Detroit, he had become an air cadet at the age of 17 and then a member of the army air forces, in which he trained as a meteorologist.', 'sContent_eng': 'The son of an immigrant carworker in Detroit, he had become an air cadet at the age of 17 and then a member of the army air forces, in which he trained as a <b>meteorologist</b>.', 'sSpeech': 'The+son+of+an+immigrant+carworker+in+Detroit%2C+he+had+become+an+air+cadet+at+the+age+of+17+and+then+a+member+of+the+army+air+forces%2C+in+which+he+trained+as+a+meteorologist.&le=eng', 'sCn': '他是美国密歇根州底特律一位汽车工人移民的儿子，17岁时进入了空军军官学校，并在那时加入了美国空军部队，接着就在那受到了作为气象学者的训练。'}]"
defect,vi, 变节， 叛变,'diːfekt; dɪ'fekt,defect&type=1,"[{'sContent': '...a KGB officer who defected in 1963.', 'sCn': '…一个1963年叛变的克格勃官员。'}, {'sContent': 'He was born with a hearing defect.', 'sCn': '他天生听力就有缺陷。'}, {'sContent': 'A report has pointed out the defects of the present system.', 'sCn': '一份报告指出了现有体制的缺陷。'}]"
obedience,n, 服从， 顺从,ou'biːdiəns,obedience&type=1,"[{'sContent': 'obedience classes for dogs and their owners', 'sCn': '为狗和主人安排的服从训练课'}]"
reinforce,vt, 加固， 加强； 增援,ˌriːɪn'fɔːrs,reinforce&type=1,"[{'sContent': 'The film reinforces the idea that women should be pretty and dumb.', 'sCn': '这部影片强化了这个观点——女人要漂亮，而且要笨一些。'}]"
casual,adj, 非正式的， 随便的； 漫不经心的； 漠不关心的， 冷淡的； 偶然的， 碰巧的； 临时的,'kæʒuəl,casual&type=1,"[{'sContent': 'a casual manner', 'sCn': '漫不经心的态度'}, {'sContent': 'His eyes were angry, though he sounded casual.', 'sCn': '虽然他的语气满不在乎，但他的眼神充满怒气。'}, {'sContent': 'Marsha was quite casual about appearing on TV.', 'sCn': '玛莎对于上电视很无所谓。'}, {'sContent': 'She had a casual attitude to life.', 'sCn': '她对待生活的态度很随便。'}]"
rim,n,边，轮缘；边界,rɪm,rim&type=1,"[{'sContent': 'She looked at him over the rim of her glass.', 'sCn': '她沿玻璃杯口看着他。'}]"
decline,n&v, 下降； 衰退； 拒绝， 谢绝,dɪ'klaɪn,decline&type=1,"[{'sContent': 'The number of staff has declined from 217,000 to 114,000.', 'sCn': '员工人数已从217000人减少到114000人。'}, {'sContent': 'Hourly output by workers declined 1.3% in the first quarter.', 'sCn': '工人每小时的产量在第1季度下降了1.3%。'}]"
rip,v,扯破，撕坏,rɪp,rip&type=1,"[{'sContent': 'Her clothes had all been ripped.', 'sCn': '她的衣服都被撕破了。'}, {'sContent': 'The sail ripped under the force of the wind.', 'sCn': '船帆被狂风刮破了。'}, {'sContent': 'Impatiently, Sue ripped the letter open .', 'sCn': '休急不可待地撕开信封。'}]"
property,n, 财产， 所有物； 所有权； 房产， 地产； 特性,'prɑːpərti,property&type=1,"[{'sContent': 'The hotel is not responsible for any loss or damage to guests’ personal property .', 'sCn': '宾馆对住客个人财物的丢失和损坏概不负责。'}, {'sContent': 'Some of the stolen property was found in Mason’s house.', 'sCn': '在梅森家里找到了部分被盗财物。'}]"
debris,n, 岩屑； 残骸； 碎屑,də'briː,debris&type=1,"[{'sContent': 'She was hit by flying debris from the blast.', 'sCn': '她被爆炸产生的飞散碎片击中。'}]"
scuffle,n&vi, 扭打， 混战,'skʌfl,scuffle&type=1,"[{'sContent': 'Scuffles broke out between rival supporters during the match.', 'sCn': '比赛过程中，双方球迷之间发生了打斗。'}]"
luster,n, 光亮， 光泽； 荣耀,'lʌstər,luster&type=1,
handle,v,处理；对待；操纵；触，摸,'hændl,handle&type=1,"[{'sContent': 'I handled most of the paperwork.', 'sCn': '大部分文书工作是我做的。'}, {'sContent': 'The case is being handled by a top lawyer.', 'sCn': '此案正由一位顶尖律师负责处理。'}, {'sContent': 'The finance department handles all the accounts.', 'sCn': '财务部处理所有账目。'}, {'sContent': 'Computers can handle huge amounts of data.', 'sCn': '计算机能处理大量数据。'}]"
urbanization,n, 都市化,ˌɜːrbənaɪ'zeɪʃn,urbanization&type=1,"[{'sContent': 'In their own process of urbanization, every country will encounter the problem of land requisition and housing demolition.', 'sContent_eng': 'In their own process of <b>urbanization</b>, every country will encounter the problem of land requisition and housing demolition.', 'sSpeech': 'In+their+own+process+of+urbanization%2C+every+country+will+encounter+the+problem+of+land+requisition+and+housing+demolition.&le=eng', 'sCn': '每个国家在自己的城市化进程中，都会遇到土地征用、房屋拆迁的问题。'}]"
tough,adj, 坚韧的； 棘手的， 困难的； 强健的， 吃苦耐劳的； 粗暴的； 严格的； 老的,tʌf,tough&type=1,"[{'sContent': 'It was a tough race.', 'sCn': '比赛打得很艰难。'}, {'sContent': 'She’s had a tough life.', 'sCn': '她的生活十分艰辛。'}, {'sContent': 'The company admitted that it had been a tough year.', 'sCn': '公司承认那是艰难的一年。'}, {'sContent': 'Tough decisions will have to be made.', 'sCn': '必须作出艰难的决定。'}, {'sContent': 'The reporters were asking a lot of tough questions .', 'sCn': '记者们问了很多难以回答的问题。'}, {'sContent': '(= a difficult decision ) , but we had to cancel the game because of the weather.', 'sCn': '尽管是一个艰难的决定，但由于天气不好我们只得取消比赛。'}, {'sContent': 'I find his books pretty tough going (= difficult to read ) .', 'sCn': '我发现他的书很难读。'}, {'sContent': 'Gage predicted the president’s proposal would be a tough sell (= something that is difficult to persuade someone about ) before Congress.', 'sCn': '盖奇预言总统的提议在国会很难通过。'}]"
yeast,n, 酵母， 发酵粉,jiːst,yeast&type=1,"[{'sContent': 'Flour, , milk, butter and yeast are some ingredients in bread.', 'sContent_eng': 'Flour, , milk, butter and <b>yeast</b> are some ingredients in bread.', 'sSpeech': 'Flour%2C+%2C+milk%2C+butter+and+yeast+are+some+ingredients+in+bread.&le=eng', 'sCn': '面粉、牛奶、黄油和酵母是做面包的一些原料。'}, {'sContent': 'However in another book I found a graph showing yeast cell population growth and specific gravity plotted against time .', 'sContent_eng': 'However in another book I found a graph showing <b>yeast</b> cell population growth and specific gravity plotted against time .', 'sSpeech': 'However+in+another+book+I+found+a+graph+showing+yeast+cell+population+growth+and+specific+gravity+plotted+against+time+.&le=eng', 'sCn': '然而，在另一本书，我发现一个图表显示人口增长与酵母细胞比重密谋对付时间。'}]"
script,n,剧本，脚本，广播稿；笔迹；字母表,skrɪpt,script&type=1,"[{'sContent': 'They write all their own scripts.', 'sCn': '他们所有的剧本都是自己写的。'}, {'sContent': 'a film script', 'sCn': '电影剧本'}, {'sContent': '...James Cameron, who scripted and directed both films.', 'sCn': '…为这两部电影写脚本并执导的詹姆斯·卡梅伦。'}]"
melody,n, 旋律， 曲调； 乐曲， 歌曲,'melədi,melody&type=1,"[{'sContent': 'They played some lovely melodies.', 'sCn': '他们演奏了一些动听的曲子。'}, {'sContent': 'a haunting melody', 'sCn': '难以忘怀的曲调'}]"
trilogy,n, 三部剧， 三部曲,'trɪlədʒi,trilogy&type=1,"[{'sContent': 'part 2 of a trilogy', 'sCn': '三部曲的第二部'}]"
spot,v,认出，发现,spɑːt,spot&type=1,"[{'sContent': 'I spotted a police car behind us.', 'sCn': '我发现有辆警车在我们后面。'}, {'sContent': 'It can be hard for even a trained doctor to spot the symptoms of lung cancer.', 'sCn': '即使是训练有素的医生也很难看出肺癌的症状。'}]"
sterile,adj, 不育的； 贫瘠的； 无菌的； 无结果的， 没有实际价值的； 刻板的,'sterəl,sterile&type=1,"[{'sContent': 'The classrooms are sterile, with no artwork on the walls.', 'sCn': '这些教室毫无生气，墙上一张画都没有。'}]"
watercourse,n, 水道， 河道,'wɔːtərkɔːrs,watercourse&type=1,"[{'sContent': 'chemicals that pollute the local watercourse', 'sCn': '污染当地河道的化学品'}]"
catholic,adj,广泛的，包罗万象的；[C-]天主教的,'kæθlɪk,catholic&type=3,"[{'sContent': 'She has catholic tastes (= likes a lot of different things ) .', 'sCn': '她的兴趣非常广泛。'}, {'sContent': 'a catholic collection of records', 'sCn': '包罗万象的唱片收藏'}, {'sContent': 'At least nine out of ten Mexicans are baptized Catholics.', 'sCn': '至少十分之九的墨西哥人是受过洗礼的天主教徒。'}]"
mighty,adj, 强有力的； 巨大的,'maɪti,mighty&type=1,"[{'sContent': 'the mighty Mississippi river', 'sCn': '浩荡的密西西比河'}, {'sContent': 'a mighty army', 'sCn': '强大的军队'}]"
partial,adj, 部分的， 不完全的； 偏爱的， 癖好的； 偏袒的,'pɑːrʃl,partial&type=1,"[{'sContent': 'The exhibition was only a partial success.', 'sCn': '那次展会只获得部分成功。'}, {'sContent': 'a partial solution to traffic congestion in Oxford', 'sCn': '部分解决牛津地区交通拥堵问题的方法'}]"
pictorial,adj,图示的，有图片的；绘画的，图画的,pɪk'tɔːriəl,pictorial&type=1,"[{'sContent': 'a pictorial record of their journey', 'sCn': '他们旅程的照片记录'}]"
slough,vt, 使脱落,slʌf；slaʊ,slough&type=1,"[{'sContent': 'All reptiles have to slough their skin to grow.', 'sCn': '所有爬行动物都必须自然脱皮才能成长'}]"
drench,vt, 使湿透,drentʃ,drench&type=1,"[{'sContent': 'In the early morning they had got drenched in the grass.', 'sCn': '一大清早他们在草丛里弄得浑身湿透。'}]"
retain,vt, 保持， 保留,rɪ'teɪn,retain&type=1,"[{'sContent': 'You have the right to retain possession of the goods.', 'sCn': '你有权保留这些物品。'}, {'sContent': 'The state wants to retain control of food imports.', 'sCn': '政府想保留对食品进口的控制权。'}]"
drastic,adj, 剧烈的， 猛烈的， 激烈的,'dræstɪk,drastic&type=1,"[{'sContent': 'drastic cuts in government spending', 'sCn': '政府开支的急剧削减'}, {'sContent': 'Drastic changesare needed if environmental catastrophe is to be avoided.', 'sCn': '要想避免环境灾难就需要重大的变革。'}]"
epoch,n, 新纪元， 时代,'iːpɑːk,epoch&type=1,"[{'sContent': 'the Victorian epoch', 'sCn': '维多利亚时代'}, {'sContent': 'The king’s death marked the end of an epoch.', 'sCn': '这位国王的去世标志着一个时代的结束。'}, {'sContent': 'the beginning of a new epoch', 'sCn': '新纪元的开始'}]"
retail,adv, 以零售方式,'riːteɪl,retail&type=1,"[{'sContent': 'Their products are retailed all over Britain.', 'sCn': '他们的产品在英国各地都有零售。'}]"
crew,n, 全体船员； 全体工作人员,kruː,crew&type=1,"[{'sContent': 'The plane crashed, killing two of the crew and four passengers.', 'sCn': '飞机坠毁，造成两名机组人员和四名乘客死亡。'}, {'sContent': 'a crew member', 'sCn': '一名机组人员'}]"
spear,v,刺，戳,spɪr,spear&type=1,"[{'sContent': 'Spear a piece of fish with a carving fork and dip it in the batter.', 'sCn': '用切肉叉叉起一片鱼并在面糊里蘸一下。'}]"
innovate,v, 革新， 创新,'ɪnəveɪt,innovate&type=1,"[{'sContent': 'the need for large businesses to innovate', 'sCn': '大公司革新的需要'}, {'sContent': 'The company has successfully innovated new products and services.', 'sCn': '公司成功地创出了新产品和服务。'}]"
extravagant,adj, 放肆的， 过分的； 奢侈的， 铺张的,ɪk'strævəgənt,extravagant&type=1,"[{'sContent': 'Would it be too extravagant to buy both?', 'sCn': '把两个都买下会不会太奢侈了？'}, {'sContent': 'an extravagant lifestyle', 'sCn': '奢侈的生活方式'}]"
accommodate,v, 提供； 容纳； 适应， 顺应,ə'kɑːmədeɪt,accommodate&type=1,"[{'sContent': 'He bought a huge house to accommodate his library.', 'sCn': '他买了一座大房子来放他的藏书。'}, {'sContent': 'The ballroom can accommodate 400 people.', 'sCn': '那个舞厅可容纳400人。'}]"
bubble,n,泡；,'bʌbl,bubble&type=1,"[{'sContent': 'When water boils, bubbles rise to the surface.', 'sCn': '水烧开时，水面会冒泡泡。'}, {'sContent': 'soap bubbles', 'sCn': '肥皂泡'}, {'sContent': 'She was blowing bubbles in her milk with a straw.', 'sCn': '她用吸管在牛奶里吹泡泡。'}]"
yield,v,生产，出产；屈服，顺从；让出，放弃；变形，弯曲,jiːld,yield&type=1,"[{'sContent': 'Our research has only recently begun to yield important results.', 'sCn': '直到最近我们的研究才开始取得重要成果。'}]"
protagonist,n, 主角， 主人公； 领导者， 倡导者,prə'tægənɪst,protagonist&type=1,"[{'sContent': 'the main protagonists in the conflict', 'sCn': '主要的冲突方'}]"
vacation,vi,度假,veɪ'keɪʃn,vacation&type=1,"[{'sContent': 'What will you do this vacation?', 'sContent_eng': 'What will you do this <b>vacation</b>?', 'sSpeech': 'What+will+you+do+this+vacation%3F&le=eng', 'sCn': '你这个假期将干什么？'}, {'sContent': 'Do you have any vacation plans?', 'sContent_eng': 'Do you have any <b>vacation</b> plans?', 'sSpeech': 'Do+you+have+any+vacation+plans%3F&le=eng', 'sCn': '您假期有什么安排吗？'}, {'sContent': 'Do you have any idea for this vacation?', 'sContent_eng': 'Do you have any idea for this <b>vacation</b>?', 'sSpeech': 'Do+you+have+any+idea+for+this+vacation%3F&le=eng', 'sCn': '这个假期你有什么想法吗？'}]"
sacred,adj, 宗教的； 上帝的， 神圣的,'seɪkrɪd,sacred&type=1,"[{'sContent': 'a sacred vow', 'sCn': '神圣的誓言'}, {'sContent': 'the miraculous powers of sacred relics', 'sCn': '圣物的神奇力量'}, {'sContent': 'Certain animals were considered sacred.', 'sCn': '有些动物被认为是神圣的。'}]"
outcome,n, 结果， 成果,'autkʌm,outcome&type=1,"[{'sContent': 'People who had heard the evidence at the trial were surprised at the outcome.', 'sCn': '在审判过程中听过证词的人都对此结果感到吃惊。'}]"
polar,adj, 极的， 极地的； 磁极的； 正好相反的， 截然对立的,'poulər,polar&type=1,"[{'sContent': 'As our climate warms up, the polar ice caps will begin to melt.', 'sCn': '随着地球气候逐渐变暖，极地的冰冠将开始融化。'}]"
tender,adj,嫩的；脆弱的；温柔的，亲切的,'tendər,tender&type=1,"[{'sContent': 'Continue cooking until the meat is tender.', 'sCn': '把肉一直烧到松软为止。'}]"
vapor,n, 蒸气， 潮气,'veɪpər,vapor&type=1,"[{'sContent': 'This system traps the gasoline vapor escaping from the fuel tank and carburetor .', 'sContent_eng': 'This system traps the gasoline <b>vapor</b> escaping from the fuel tank and carburetor .', 'sSpeech': 'This+system+traps+the+gasoline+vapor+escaping+from+the+fuel+tank+and+carburetor+.&le=eng', 'sCn': '这个系统能收集从燃油箱和化油器泄漏出来的汽油蒸气。'}, {'sContent': 'The phenomenon of vapor explosions threatens the safe storage and transportation of liquefied petroleum gas.', 'sContent_eng': 'The phenomenon of <b>vapor</b> explosions threatens the safe storage and transportation of liquefied petroleum gas.', 'sSpeech': 'The+phenomenon+of+vapor+explosions+threatens+the+safe+storage+and+transportation+of+liquefied+petroleum+gas.&le=eng', 'sCn': '液化石油气蒸汽爆炸是对其安全储运构成很大威胁的一种观象。'}, {'sContent': 'And so, you make not only water vapor, NOX but you make some nitrous oxides, NOX, or nox as it is known, and this is the precursor to smog.', 'sContent_eng': 'And so, you make not only water <b>vapor</b>, NOX but you make some nitrous oxides, NOX, or nox as it is known, and this is the precursor to smog.', 'sSpeech': 'And+so%2C+you+make+not+only+water+vapor%2C+NOX+but+you+make+some+nitrous+oxides%2C+NOX%2C+or+nox+as+it+is+known%2C+and+this+is+the+precursor+to+smog.&le=eng', 'sCn': '这样不仅仅得到的水蒸气，但是你会得到一些氮氧化物，或者如大家所知到的nox，这是烟雾的前驱体。'}]"
curriculum,n,课程,kə'rɪkjələm,curriculum&type=1,"[{'sContent': 'Languages are an essential part of the school curriculum.', 'sCn': '语言是学校课程中必不可少的部分。'}, {'sContent': 'curriculum planning', 'sCn': '课程安排'}]"
meditate,v, 沉思， 冥想； 考虑； 谋划,'medɪteɪt,meditate&type=1,"[{'sContent': 'I try to meditate for half an hour every evening.', 'sCn': '我每天晚上尽量默想半小时。'}]"
prototype,n, 原型， 雏形,'proutətaɪp,prototype&type=1,"[{'sContent': 'How do you test the prototype of the vending machine?', 'sContent_eng': 'How do you test the <b>prototype</b> of the vending machine?', 'sSpeech': 'How+do+you+test+the+prototype+of+the+vending+machine%3F&le=eng', 'sCn': '你如何测试一个自动售货机的原型?。'}, {'sContent': 'What is the difference between these prototype declaration?', 'sContent_eng': 'What is the difference between these <b>prototype</b> declaration?', 'sSpeech': 'What+is+the+difference+between+these+prototype+declaration%3F&le=eng', 'sCn': '这些原型声明的区别是什么？'}, {'sContent': 'But how do you come up with the architecture for this evolutionary prototype?', 'sContent_eng': 'But how do you come up with the architecture for this evolutionary <b>prototype</b>?', 'sSpeech': 'But+how+do+you+come+up+with+the+architecture+for+this+evolutionary+prototype%3F&le=eng', 'sCn': '但是你将如何为这个进化的原型提出系统的架构呢？'}]"
meantime,n&ad, 其时， 同时,'miːntaɪm,meantime&type=1,"[{'sContent': 'In the meantime, you have to insulate yourself from his moods.', 'sContent_eng': 'In the <b>meantime</b>, you have to insulate yourself from his moods.', 'sSpeech': 'In+the+meantime%2C+you+have+to+insulate+yourself+from+his+moods.&le=eng', 'sCn': '同时，你必须将你自己隔绝在他的情绪之外。'}, {'sContent': 'I love Apple so much and hope to be back as soon as I can. In the meantime, my family and I would deeply appreciate respect for our privacy.', 'sContent_eng': 'I love Apple so much and hope to be back as soon as I can. In the <b>meantime</b>, my family and I would deeply appreciate respect for our privacy.', 'sSpeech': 'I+love+Apple+so+much+and+hope+to+be+back+as+soon+as+I+can.+In+the+meantime%2C+my+family+and+I+would+deeply+appreciate+respect+for+our+privacy.&le=eng', 'sCn': '我非常爱苹果公司，希望能够尽早回到工作当中。同时，我的家人和我将非常感谢各位尊重我的隐私。（祝愿和感谢）'}, {'sContent': 'In the meantime Mr Toots, who had come upstairs after her, all unconscious of the effect he produced, announced himself with his knuckles on the door, and walked in very brisKly.', 'sContent_eng': 'In the <b>meantime</b> Mr Toots, who had come upstairs after her, all unconscious of the effect he produced, announced himself with his knuckles on the door, and walked in very brisKly.', 'sSpeech': 'In+the+meantime+Mr+Toots%2C+who+had+come+upstairs+after+her%2C+all+unconscious+of+the+effect+he+produced%2C+announced+himself+with+his+knuckles+on+the+door%2C+and+walked+in+very+brisKly.&le=eng', 'sCn': '在这同时，已经跟着她走上楼来的图茨先生，完全不了解他所引起的反应，用指节敲了敲门，通报他已来到，接着就很轻快地走了进来。'}]"
dehydrate,v, 脱水,diː'haɪdreɪt,dehydrate&type=1,"[{'sContent': 'The substance is dehydrated and stored as powder.', 'sCn': '该物质经脱水处理后以粉末形式储存。'}]"
cite,vt, 引用， 引证； 传唤， 传讯； 表彰， 嘉奖,saɪt,cite&type=1,"[{'sContent': 'The judge cited a 1956 Supreme Court ruling in her decision.', 'sCn': '法官在她的判决中引用了1956年最高法院的一项裁决。'}]"
blurt,vt, 脱口而出,blɜːrt,blurt&type=1,"[{'sContent': '""I was looking for Sally,"" he blurted, and his eyes filled with tears.', 'sCn': '他眼含热泪，突然脱口说道：“我在找莎丽。”'}]"
atom,n, 原子； 微粒， 微量,'ætəm,atom&type=1,"[{'sContent': 'carbon atoms', 'sCn': '碳原子'}]"
internship,n, 实习期,'ɪntɜːrnʃɪp,internship&type=1,"[{'sContent': '...an internship in surgery in New York.', 'sCn': '…一个在纽约做外科实习的职位。'}]"
pertain,vi, 存在； 适用,pər 'teɪn,pertain&type=1,"[{'sContent': '...matters pertaining to naval district defence.', 'sCn': '…与海军区域防卫有关的问题。'}]"
shed,vt,抛弃；摆脱；流出；散发；发出；脱落,ʃed,shed&type=1,"[{'sContent': 'The company is planning to shed about a quarter of its workforce.', 'sCn': '这家公司正计划裁减约四分之一的人员。'}, {'sContent': 'The magazine is desperately trying to shed its old-fashioned image.', 'sCn': '这份杂志急于摆脱其过时的形象。'}, {'sContent': 'a diet to help you shed pounds', 'sCn': '帮助你减肥的食谱'}]"
spun,adj, 拉成丝的,spʌn,spun&type=1,"[{'sContent': 'As the nebula collapsed because of its gravity, it spun faster and flattened into a disk.', 'sContent_eng': 'As the nebula collapsed because of its gravity, it <b>spun</b> faster and flattened into a disk.', 'sSpeech': 'As+the+nebula+collapsed+because+of+its+gravity%2C+it+spun+faster+and+flattened+into+a+disk.&le=eng', 'sCn': '随着由于重力引起的星云坍缩，它旋转得越来越快，并变成了盘状。'}]"
tolerable,adj, 可忍受的， 可容忍的； 尚好的， 过得去的,'tɑːlərəbl,tolerable&type=1,"[{'sContent': 'The apartment is really too small, but it’s tolerable for the time being.', 'sCn': '这套公寓实在太小，不过暂时还能凑合。'}]"
bicameral,adj, 两院制的， 有两个议院的,ˌbaɪ'kæmərəl,bicameral&type=1,"[{'sContent': 'On legislative system for a bicameral legislature, both Chambers of the elected directly by the voters in a house of representatives of the senate and state elected;', 'sContent_eng': 'On legislative system for a <b>bicameral</b> legislature, both Chambers of the elected directly by the voters in a house of representatives of the senate and state elected;', 'sSpeech': 'On+legislative+system+for+a+bicameral+legislature%2C+both+Chambers+of+the+elected+directly+by+the+voters+in+a+house+of+representatives+of+the+senate+and+state+elected%3B&le=eng', 'sCn': '在立法体制上实行两院制，两院由一个选民直接选举产生的众议院和各州选举产生的参议院组成；'}]"
correspond,vi, 相一致， 符合； 相当于； 通信,ˌkɔːrə'spɑːnd,correspond&type=1,"[{'sContent': 'The two halves of the document did not correspond.', 'sCn': '这份文件的前后两部分不相符。'}]"
spur,n,刺激；激励；马刺,spɜːr,spur&type=1,"[{'sContent': 'The crowd’s reaction only acted as a spur.', 'sCn': '人群的反应不过起了刺激作用。'}]"
mode,n, 方式， 形式； 风格； 时尚,moud,mode&type=1,"[{'sContent': 'Set the monitor to 256 colour mode.', 'sCn': '把显示器调成256色彩模式。'}]"
rear,adj, 后部的， 后面的,rɪr,rear&type=1,"[{'sContent': 'the rear door of the car', 'sCn': '汽车的后门'}, {'sContent': 'Knock at the rear entrance.', 'sCn': '敲后门。'}]"
elapse,vi, 消逝， 流逝,ɪ'læps,elapse&type=1,"[{'sContent': 'Several months elapsed before his case was brought to trial.', 'sCn': '过了几个月他的案子才开审。'}, {'sContent': 'The assignment must be completed within an overall elapsed time of one week.', 'sCn': '这项任务总的时限为一周，必须按时完成。'}]"
symmetry,n, 对称； 相似， 相仿,'sɪmətri,symmetry&type=1,"[{'sContent': 'There was a certain symmetry to coming back to New York, where I started my artistic life all those years ago.', 'sCn': '人生的经历似乎是对称的，我又回到了纽约，那里是我早年开始艺术生涯的地方。'}]"
insect,n, 昆虫， 虫,'ɪnsekt,insect&type=1,"[{'sContent': 'an insect bite', 'sCn': '昆虫的叮咬'}, {'sContent': 'flying insects', 'sCn': '飞虫'}, {'sContent': 'Don’t forget to bring insect repellant (= a chemical to keep insects away ).', 'sCn': '不要忘记带上驱虫剂。'}]"
complement,vt, 补充， 补足， 使完善； 与…相配,'kɒmplɪm(ə)nt,complement&type=1,"[{'sContent': 'John and Bob complemented each other well.', 'sCn': '约翰和鲍勃互相配合得很好。'}, {'sContent': 'The dark red walls complement the red leather chairs.', 'sCn': '深红色的墙和红色的皮椅很相配。'}]"
qualify,v, 具有资格， 合格； 有权； 限定， 修饰,'kwɑːlɪfaɪ,qualify&type=1,"[{'sContent': 'Free school lunches are given to children who qualify.', 'sCn': '符合条件的儿童可获得免费的学生午餐。'}]"
bode,vi, 预示,boud,bode&type=1,"[{'sContent': 'She says the way the bill was passed bodes ill for democracy.', 'sCn': '她说议案通过的方式预示民主的恶运。'}]"
already,adv, 已， 已经,ɔːl'redi,already&type=1,"[{'sContent': 'The design of the new house is similar to those that have already been built.', 'sCn': '新房的设计与那些已建好的房子相似。'}, {'sContent': 'The performance had already started when we arrived.', 'sCn': '我们到达时表演已经开始了。'}]"
Pueblo,n, 普韦布洛印第安人村落； 普韦布洛人,'pweblou,Pueblo&type=1,"[{'sContent': 'There are several dozen Indian pueblos near Santa Fe.', 'sCn': '圣达菲附近有几十个印第安人村庄。'}]"
